ID	ID_PGDP	group	family	genus	species	subspecies	species_full	species_short	species_genotyping	reference	SEX	len_chrA	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_chrY_contigs_shorter_than_1Mb	total_seq_chrA	total_seq_chrX	total_seq_chrY	len_cov_chrA	len_cov_chrX	len_cov_chrY	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_gw	rel_frac_cov_YX	nonN_frac	frac_cov_gw_cor	threshold	threshold_chrX	good_frac_cov	cov_chrA	cov_chrX	cov_chrY	cov_gw	rel_cov_chrX	gSEX	gSEX_source	callable_chrA	callable_chrX	GT00_chrA	GT01_chrA	GT11_chrA	GTmis_chrA	GT00_chrX	GT0_chrX	GT01_chrX	GT11_chrX	GT1_chrX	GTmis_chrX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX	div_chrA	clade	subclade_split	sample_used_for_q	q25_div_chrA	q50_div_chrA	q75_div_chrA	q25_frac_cov_chrA	q50_frac_cov_chrA	q75_frac_cov_chrA	zscore_div_chrA	zscore_frac_cov_chrA	dupl_group	remove_as_duplicate	low_mis	low_frac_cov_qc	high_div_chrA_qc	high_mis_qc	low_div_chrA_qc	masterQC	manual_fix	reason	finalQC	Kuderna_AB_QC	Kuderna_COV_QC	relatives	remove_as_relative	generation	founder	remove_manual	pedigree_source	MQ1kb	MQ1Mb	total_reads	mapped_reads	properly_paired_reads	f_mapped_reads
SAMEA112483208	PD_0741	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	M	2591506774	126344179	142711495	0	8309885	0	100020346019	2819771915	197917412	2561326657	138105415	7933712	0.9884	0.9677	0.9547	0.9872	0.9866	0.9992	0.988	0.9	0.9	TRUE	39.0502	20.4175	24.9464	38.0584	0.5229	M	chrX	2464991795	131763368	31236574	4245477	2006263	773506	NA	867003	NA	NA	124977	8053	0.0017223	NA	NA	0.0008139	NA	0.0009485	NA	0.0003138	6.11e-05	0.0016751	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.0117	1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8491	57.2189	764895404	749965378	707394616	0.98
SAMEA112483209	PD_0742	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	M	2591506774	126344179	142711495	0	8309885	0	99657267909	2837559518	203567253	2561013486	138039257	7939395	0.9882	0.9673	0.9554	0.987	0.9878	0.9992	0.9878	0.9	0.9	TRUE	38.9132	20.5562	25.6401	37.9382	0.5283	M	chrX	2464991795	131763368	31252241	4143000	2073215	793364	NA	865222	NA	NA	125575	9236	0.0016807	NA	NA	0.0008411	NA	0.000953	NA	0.0003219	7.01e-05	0.0016814	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	0.1221	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8248	57.1947	764757468	749796907	706678878	0.98
SAMEA112483210	PD_0743	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	M	2591506774	126344179	142711495	0	8309885	0	102747100146	2875714061	199356879	2560965183	138098055	7908601	0.9882	0.9677	0.9517	0.987	0.9835	0.9992	0.9878	0.9	0.9	TRUE	40.1205	20.8237	25.2076	39.0925	0.519	M	chrX	2464991795	131763368	31320178	4033603	2129419	778620	NA	867312	NA	NA	124450	8271	0.0016364	NA	NA	0.0008639	NA	0.0009445	NA	0.0003159	6.28e-05	0.001682	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	0.1349	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8119	57.1854	784044258	768361597	725360058	0.98
SAMEA112483211	PD_0744	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	F	2591506774	126344179	142711495	0	8309885	0	102168966975	5727316630	62452997	2560900813	138085630	1334675	0.9882	0.9676	0.1606	0.9846	0.166	0.9992	0.9854	0.9	0.9	TRUE	39.8957	41.4766	46.7927	39.98	1.0396	F	chrX	2464991795	131763368	31224373	4233237	2036070	768140	802925	NA	87722	81393	NA	27993	0.0017173	0.0006658	0.3876651	0.000826	0.0006177	NA	0.7478511	0.0003116	0.0002124	0.0016847	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	0.19	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMEA112483201	FALSE	NA	NA	NA	NA	55.8074	57.1855	801260198	784960267	740117848	0.98
SAMEA115083507	SAMEA115083507	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	70248685111	3788477010	41323525	2560316762	138032710	1269247	0.988	0.9672	0.1527	0.9844	0.1579	0.9992	0.9852	0.9	0.9	TRUE	27.4375	27.4462	32.5575	27.4404	1.0003	F	chrX	2464991795	131763368	30735058	4295208	2007107	1224447	794287	NA	93025	70393	NA	42328	0.0017425	0.000706	0.4051691	0.0008142	0.0005342	NA	0.6561147	0.0004967	0.0003212	0.0016855	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	0.2072	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8763	57.2393	547471392	537799464	517192990	0.982
SAMEA115083508	SAMEA115083508	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	80847305216	2232360576	171730985	2561042747	138120048	7942305	0.9882	0.9678	0.9558	0.9871	0.9875	0.9992	0.9879	0.9	0.9	TRUE	31.5681	16.1625	21.6223	30.7529	0.512	M	chrX	2464991795	131763368	31093864	4450611	1662778	1054567	NA	871328	NA	NA	114301	14404	0.0018055	NA	NA	0.0006746	NA	0.0008675	NA	0.0004278	0.0001093	0.0015773	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-2.0637	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.4975	56.8478	636552816	622447347	602215966	0.978
SAMEA115083509	SAMEA115083509	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	66533307266	1832944083	130929820	2560207449	137996375	7929216	0.9879	0.967	0.9542	0.9867	0.9868	0.9992	0.9875	0.9	0.9	TRUE	25.9875	13.2826	16.5123	25.3118	0.5111	M	chrX	2464991795	131763368	31052514	4128384	1813100	1267822	NA	863619	NA	NA	112952	23462	0.0016748	NA	NA	0.0007355	NA	0.0008572	NA	0.0005143	0.0001781	0.0015729	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-2.1556	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8604	57.2138	507568126	498629253	478032662	0.982
SAMEA115083510	SAMEA115083510	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	63585016284	3358927993	36843451	2560319033	138063510	1321954	0.988	0.9674	0.1591	0.9844	0.1644	0.9992	0.9852	0.9	0.9	TRUE	24.8348	24.3289	27.8704	24.8104	0.9796	F	chrX	2464991795	131763368	30855254	4343029	1668612	1394925	798084	NA	85392	67992	NA	48565	0.0017619	0.0006481	0.3678284	0.0006769	0.000516	NA	0.7622953	0.0005659	0.0003686	0.0015579	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-2.4722	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8691	57.231	493781992	485327347	466549634	0.983
SAMEA115083511	SAMEA115083511	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	82219396016	2216729144	164015829	2560555927	138030026	7929865	0.9881	0.9672	0.9543	0.9869	0.9866	0.9992	0.9877	0.9	0.9	TRUE	32.11	16.0598	20.6833	31.258	0.5001	M	chrX	2464991795	131763368	31329107	4169840	1800866	962007	NA	871789	NA	NA	115183	13061	0.0016916	NA	NA	0.0007306	NA	0.0008742	NA	0.0003903	9.91e-05	0.0015764	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-2.0833	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.9017	57.2568	624833096	614183740	587875486	0.983
SAMEA115083512	SAMEA115083512	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	98136561079	2699494301	195987784	2560880604	138087040	7933621	0.9882	0.9676	0.9547	0.987	0.9867	0.9992	0.9878	0.9	0.9	TRUE	38.3214	19.5492	24.7034	37.3239	0.5101	M	chrX	2464991795	131763368	31342383	4327183	1772148	820106	NA	881824	NA	NA	109795	8414	0.0017555	NA	NA	0.0007189	NA	0.0008333	NA	0.0003327	6.39e-05	0.0015967	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-1.6578	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.9582	57.3082	738393136	726493322	701411680	0.984
SAMEA115083513	SAMEA115083513	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	70761332780	1964152570	134918619	2560567732	138030434	7792127	0.9881	0.9672	0.9377	0.9868	0.9695	0.9992	0.9876	0.9	0.9	TRUE	27.635	14.2299	17.3147	26.9216	0.5149	M	chrX	2464991795	131763368	31022858	4347666	1749720	1141576	NA	870030	NA	NA	112623	17380	0.0017638	NA	NA	0.0007098	NA	0.0008547	NA	0.0004631	0.0001319	0.0015917	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-1.7616	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8337	57.1828	539139588	529587367	508102902	0.982
SAMEA115083514	SAMEA115083514	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	72424161044	3800107660	40466592	2560674485	138078534	1278925	0.9881	0.9675	0.1539	0.9845	0.1591	0.9992	0.9853	0.9	0.9	TRUE	28.2832	27.5213	31.6411	28.2459	0.9731	F	chrX	2464991795	131763368	31041451	4331248	1743817	1145304	808774	NA	58814	91235	NA	41210	0.0017571	0.0004464	0.254032	0.0007074	0.0006924	NA	0.9787716	0.0004646	0.0003128	0.001586	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-1.8818	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8538	57.2108	565010966	554856771	532565934	0.982
SAMEA115083515	SAMEA115083515	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	78564025499	4188510995	48540264	2560581723	138113647	1262450	0.9881	0.9678	0.1519	0.9845	0.157	0.9992	0.9853	0.9	0.9	TRUE	30.6821	30.3266	38.4493	30.6675	0.9884	F	chrX	2464991795	131763368	31167714	4344470	1754871	994765	812441	NA	79775	71907	NA	35910	0.0017625	0.0006054	0.343519	0.0007119	0.0005457	NA	0.7665611	0.0004036	0.0002725	0.0015932	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-1.7314	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8569	57.2169	609911072	599717198	576841936	0.983
SAMEA115083516	SAMEA115083516	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	84180927709	4524160591	48516069	2560642667	138102735	1256591	0.9881	0.9677	0.1512	0.9845	0.1563	0.9992	0.9853	0.9	0.9	TRUE	32.8749	32.7594	38.6093	32.8717	0.9965	F	chrX	2464991795	131763368	31274781	4253530	1816225	917284	804415	NA	95268	65928	NA	34422	0.0017256	0.000723	0.4190042	0.0007368	0.0005004	NA	0.6790802	0.0003721	0.0002612	0.0015996	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-1.5961	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8883	57.2472	650760294	640568398	618085164	0.984
SAMEA115083517	SAMEA115083517	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	80221383772	2244555473	158007747	2560371232	137970757	7934736	0.988	0.9668	0.9549	0.9868	0.9877	0.9992	0.9876	0.9	0.9	TRUE	31.3319	16.2683	19.9134	30.5305	0.5192	M	chrX	2464991795	131763368	30941803	4275522	2048736	995759	NA	866337	NA	NA	120727	12969	0.0017345	NA	NA	0.0008311	NA	0.0009162	NA	0.000404	9.84e-05	0.0016984	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	0.478	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8933	57.245	608884452	598772875	577790728	0.983
SAMEA115083519	SAMEA115083519	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	78282395498	2179337354	153419529	2560126000	137950022	7897208	0.9879	0.9666	0.9503	0.9867	0.9831	0.9992	0.9875	0.9	0.9	TRUE	30.5776	15.798	19.4271	29.7916	0.5167	M	chrX	2464991795	131763368	31207419	3933901	2102232	1018268	NA	856829	NA	NA	127566	15638	0.0015959	NA	NA	0.0008528	NA	0.0009681	NA	0.0004131	0.0001187	0.0016508	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.5212	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8403	57.1932	592961678	583324635	562227160	0.984
SAMEA115083520	SAMEA115083520	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	62157258070	1747715386	123094840	2559757653	137946953	7919875	0.9877	0.9666	0.9531	0.9865	0.986	0.9992	0.9873	0.9	0.9	TRUE	24.2825	12.6695	15.5425	23.6648	0.5218	M	chrX	2464991795	131763368	30688937	3842811	2114321	1615751	NA	851081	NA	NA	116754	32198	0.001559	NA	NA	0.0008577	NA	0.0008861	NA	0.0006555	0.0002444	0.0016372	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.8062	-2.5	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	NA	NA	NA	NA	NA	NA	54.9564	56.2875	483357294	471460973	453247056	0.975
SAMEA115083521	SAMEA115083521	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	87314839137	4644896260	42263937	2560542246	138078476	1279724	0.9881	0.9675	0.154	0.9845	0.1592	0.9992	0.9853	0.9	0.9	TRUE	34.1001	33.6395	33.0258	34.0761	0.9865	F	chrX	2464991795	131763368	31221271	4079191	2062776	898582	790936	NA	96318	78579	NA	34200	0.0016548	0.000731	0.4417273	0.0008368	0.0005964	NA	0.7126482	0.0003645	0.0002596	0.0016643	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.2386	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8915	57.2524	676043626	664856783	639789710	0.983
SAMEA115083522	SAMEA115083522	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	84879257042	4370999442	43861787	2560382445	138107961	1274378	0.988	0.9677	0.1534	0.9844	0.1585	0.9992	0.9852	0.9	0.9	TRUE	33.151	31.6491	34.4182	33.0748	0.9547	F	chrX	2464991795	131763368	31270673	3945986	2095713	949448	795475	NA	87795	80239	NA	36524	0.0016008	0.0006663	0.4162316	0.0008502	0.000609	NA	0.7162663	0.0003852	0.0002772	0.0016506	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.5253	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.857	57.2141	657698120	646915209	623275496	0.984
SAMEA115083523	SAMEA115083523	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	81583320136	2272966049	159518768	2560235640	138040814	7931695	0.9879	0.9673	0.9545	0.9868	0.9868	0.9992	0.9876	0.9	0.9	TRUE	31.8656	16.4659	20.1116	31.0456	0.5167	M	chrX	2464991795	131763368	31138788	4087395	2036148	999489	NA	864449	NA	NA	122305	13279	0.0016582	NA	NA	0.000826	NA	0.0009282	NA	0.0004055	0.0001008	0.0016551	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.4304	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.787	57.1391	621002930	610062604	582100222	0.982
SAMEA115083524	SAMEA115083524	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	79127355017	4257222926	41864339	2560190727	138079204	1266529	0.9879	0.9675	0.1524	0.9843	0.1575	0.9992	0.9851	0.9	0.9	TRUE	30.9068	30.8317	33.0544	30.904	0.9976	F	chrX	2464991795	131763368	31238797	3982507	2045194	995322	797884	NA	80599	84880	NA	36670	0.0016156	0.0006117	0.3786116	0.0008297	0.0006442	NA	0.7764109	0.0004038	0.0002783	0.0016375	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.8001	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8423	57.2031	613467208	603454188	581861516	0.984
SAMEA115083526	SAMEA115083526	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	63706887768	3365456936	37851859	2560056828	138053521	1246732	0.9879	0.9674	0.15	0.9843	0.1551	0.9992	0.9851	0.9	0.9	TRUE	24.885	24.3779	30.3609	24.8615	0.9796	F	chrX	2464991795	131763368	29270460	5268622	2240617	1482121	710418	NA	138360	98905	NA	52350	0.0021374	0.0010501	0.4912859	0.000909	0.0007506	NA	0.8257934	0.0006013	0.0003973	0.0019777	Papio_anubis_ssp1b	0.0018	TRUE	0.0019591	0.0019777	0.0019959	0.988	0.9882	0.9882	0	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8533	57.2191	496310660	487111873	466057194	0.981
SAMEA115083527	SAMEA115083527	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	79443430806	2220093989	154012115	2560317605	138030274	7811913	0.988	0.9672	0.9401	0.9867	0.972	0.9992	0.9875	0.9	0.9	TRUE	31.0287	16.0841	19.715	30.2338	0.5184	M	chrX	2464991795	131763368	29734986	5182329	2282536	1061969	NA	832772	NA	NA	152676	14585	0.0021024	NA	NA	0.000926	NA	0.0011587	NA	0.0004308	0.0001107	0.0019772	Papio_anubis_ssp1b	0.0018	TRUE	0.0019591	0.0019777	0.0019959	0.988	0.9882	0.9882	-0.0135	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8355	57.1911	603611402	592797678	569214150	0.982
SAMEA115083528	SAMEA115083528	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	82224462333	4464977260	42381272	2560395053	138083991	1286125	0.988	0.9676	0.1548	0.9844	0.16	0.9992	0.9852	0.9	0.9	TRUE	32.114	32.3352	32.9527	32.1257	1.0069	F	chrX	2464991795	131763368	31269413	3948443	2069421	974543	808400	NA	75199	80893	NA	35541	0.0016018	0.0005707	0.3562927	0.0008395	0.0006139	NA	0.7312786	0.0003954	0.0002697	0.0016404	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.7388	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.7938	57.1549	638723658	627830657	603301470	0.983
SAMEA115083529	SAMEA115083529	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	78780046715	2198466493	150836592	2560210319	137945206	7900447	0.9879	0.9666	0.9507	0.9867	0.9836	0.9992	0.9875	0.9	0.9	TRUE	30.7709	15.9372	19.0922	29.9807	0.5179	M	chrX	2464991795	131763368	31229659	3988964	2056122	987075	NA	856276	NA	NA	129687	14070	0.0016182	NA	NA	0.0008341	NA	0.0009842	NA	0.0004004	0.0001068	0.0016433	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.6795	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8851	57.2356	597086066	587256417	565000016	0.984
SAMEA115083530	SAMEA115083530	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	75935416036	4084751728	40555935	2560101414	138071555	1246316	0.9879	0.9675	0.15	0.9843	0.155	0.9992	0.9851	0.9	0.9	TRUE	29.6611	29.5843	32.5407	29.6585	0.9974	F	chrX	2464991795	131763368	31140547	4087118	1990118	1044037	797751	NA	63518	100709	NA	38055	0.0016581	0.0004821	0.2907371	0.0008074	0.0007643	NA	0.9466954	0.0004235	0.0002888	0.0016364	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.8237	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMEA115083531	TRUE	NA	NA	NA	NA	55.857	57.2143	588519870	578965503	557871734	0.984
SAMEA115083531	SAMEA115083531	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	104686089176	5659462087	55774305	2560680261	138138544	1297814	0.9881	0.968	0.1562	0.9845	0.1613	0.9992	0.9853	0.9	0.9	TRUE	40.8821	40.9695	42.9756	40.8876	1.0021	F	chrX	2464991795	131763368	31369332	4095892	2018793	777803	801539	NA	87495	81258	NA	29741	0.0016616	0.000664	0.3996277	0.000819	0.0006167	NA	0.7530003	0.0003155	0.0002257	0.0016498	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.5421	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMEA115083530	FALSE	NA	NA	NA	NA	55.8949	57.2528	810948944	798103150	766815962	0.984
SAMEA115083532	SAMEA115083532	OWM	Cercopithecidae	Papio	anubis	ssp	Papio_anubis_ssp	P.anubis_ssp	Papio_anubis_ssp	Papio_anubis	Unknown	2591506774	126344179	142711495	0	8309885	0	78627564086	4232177281	43797183	2560179374	138094911	1266035	0.9879	0.9677	0.1524	0.9843	0.1574	0.9992	0.9851	0.9	0.9	TRUE	30.7117	30.6469	34.594	30.7102	0.9979	F	chrX	2464991795	131763368	31159466	4067666	2026289	1008399	804839	NA	83345	76149	NA	35700	0.0016502	0.0006325	0.3833143	0.000822	0.0005779	NA	0.7030458	0.0004091	0.0002709	0.0016471	Papio_anubis_ssp1a	0.0018	TRUE	0.0016379	0.0016756	0.0016855	0.9881	0.9882	0.9883	-0.5984	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	55.8164	57.1743	609891440	599854565	577833746	0.984
