,Sample,BIOSAMPLE_ID,Species,Chrom_Type,Genetic_sex,family,Het_Count,Callable_Length,Genus,Het_per_bp
2152,SAMN15237931,SAMN15237931,Microcebus_murinus_ssp,X,F,Cheirogaleidae,2010580,3046362072,Microcebus,0.0006599937737144989
1697,SAMN03121888,SAMN03121888,Microcebus_murinus_ssp,A,F,Cheirogaleidae,199921618,51617299474,Microcebus,0.0038731514441336075
1698,SAMN03121888,SAMN03121888,Microcebus_murinus_ssp,X,F,Cheirogaleidae,4718506,3046362072,Microcebus,0.0015488986169336736
1927,SAMN09702725,SAMN09702725,Microcebus_murinus_ssp,X,F,Cheirogaleidae,4962672,3046362072,Microcebus,0.0016290486431712638
1926,SAMN09702725,SAMN09702725,Microcebus_murinus_ssp,A,F,Cheirogaleidae,219577800,51617299474,Microcebus,0.0042539575343456875
2151,SAMN15237931,SAMN15237931,Microcebus_murinus_ssp,A,F,Cheirogaleidae,66537848,51617299474,Microcebus,0.0012890610062526728
1925,SAMN09702724,SAMN09702724,Microcebus_murinus_ssp,A,M,Cheirogaleidae,194025416,51617299474,Microcebus,0.0037589222601180825
1800,SAMN05583905,SAMN05583905,Microcebus_murinus_ssp,A,F,Cheirogaleidae,202621510,51617299474,Microcebus,0.003925457396353366
1624,SAMN02900033,SAMN02900033,Microcebus_murinus_ssp,X,F,Cheirogaleidae,2124798,3046362072,Microcebus,0.000697487018870684
1623,SAMN02900033,SAMN02900033,Microcebus_murinus_ssp,A,F,Cheirogaleidae,227583928,51617299474,Microcebus,0.004409063052875047
1622,SAMN02900032,SAMN02900032,Microcebus_murinus_ssp,A,M,Cheirogaleidae,203030126,51617299474,Microcebus,0.003933373657067583
1621,SAMN02900031,SAMN02900031,Microcebus_murinus_ssp,X,F,Cheirogaleidae,5736666,3046362072,Microcebus,0.0018831202150024666
1801,SAMN05583905,SAMN05583905,Microcebus_murinus_ssp,X,F,Cheirogaleidae,5040698,3046362072,Microcebus,0.0016546614883143804
1620,SAMN02900031,SAMN02900031,Microcebus_murinus_ssp,A,F,Cheirogaleidae,229113950,51617299474,Microcebus,0.004438704704328949
1802,SAMN05583906,SAMN05583906,Microcebus_murinus_ssp,A,F,Cheirogaleidae,204047350,51617299474,Microcebus,0.003953080693475258
2018,SAMN12637772,SAMN12637772,Microcebus_murinus_ssp,A,F,Cheirogaleidae,184131948,51617299474,Microcebus,0.0035672526435201937
1803,SAMN05583906,SAMN05583906,Microcebus_murinus_ssp,X,F,Cheirogaleidae,3295734,3046362072,Microcebus,0.0010818589261900448
1618,SAMN02900029,SAMN02900029,Microcebus_murinus_ssp,A,M,Cheirogaleidae,194342122,51617299474,Microcebus,0.003765057916249406
1615,SAMN02900024,SAMN02900024,Microcebus_murinus_ssp,A,F,Cheirogaleidae,231976316,51617299474,Microcebus,0.004494158322189019
2019,SAMN12637772,SAMN12637772,Microcebus_murinus_ssp,X,F,Cheirogaleidae,4043962,3046362072,Microcebus,0.001327472540828036
731,PD_0607,SAMEA112483136,Microcebus_murinus_ssp,A,M,Cheirogaleidae,207975430,51617299474,Microcebus,0.00402918076147627
2016,SAMN12637771,SAMN12637771,Microcebus_murinus_ssp,A,F,Cheirogaleidae,192032594,51617299474,Microcebus,0.003720314622362764
2149,SAMN15237929,SAMN15237929,Microcebus_ravelobensis_ssp,A,F,Cheirogaleidae,11591847,4934447307,Microcebus,0.0023491682611659105
2150,SAMN15237929,SAMN15237929,Microcebus_ravelobensis_ssp,X,F,Cheirogaleidae,355788,270629199,Microcebus,0.0013146696709544635
2154,SAMN15246264,SAMN15246264,Microcebus_ravelobensis_ssp,X,F,Cheirogaleidae,347502,270629199,Microcebus,0.0012840521321574026
2153,SAMN15246264,SAMN15246264,Microcebus_ravelobensis_ssp,A,F,Cheirogaleidae,12548967,4934447307,Microcebus,0.002543135273163836
1997,SAMN10707784,SAMN10707784,Microcebus_tavaratra_ssp,X,F,Cheirogaleidae,170595,101977794,Microcebus,0.0016728641923750578
1996,SAMN10707784,SAMN10707784,Microcebus_tavaratra_ssp,A,F,Cheirogaleidae,6395235,1835907284,Microcebus,0.0034834193729360464
1853,SAMN07678095,SAMN07678095,Mirza_coquereli_ssp,X,F,Cheirogaleidae,51361,83203771,Mirza,0.0006172917330874342
1852,SAMN07678095,SAMN07678095,Mirza_coquereli_ssp,A,F,Cheirogaleidae,2495621,1409030170,Mirza,0.0017711622172007857
1999,SAMN10707785,SAMN10707785,Mirza_zaza_ssp,X,F,Cheirogaleidae,386916,563684250,Mirza,0.0006864055541732806
1998,SAMN10707785,SAMN10707785,Mirza_zaza_ssp,A,F,Cheirogaleidae,14962056,10094681928,Mirza,0.0014821721087119328
225,PD_0163,SAMEA112482921,Mirza_zaza_ssp,A,M,Cheirogaleidae,15690816,10094681928,Mirza,0.0015543645765081306
732,PD_0608,SAMEA112483137,Mirza_zaza_ssp,A,F,Cheirogaleidae,42416754,10094681928,Mirza,0.004201891085081844
733,PD_0608,SAMEA112483137,Mirza_zaza_ssp,X,F,Cheirogaleidae,735408,563684250,Mirza,0.0013046452867895458
1218,SAMEA116330195,SAMEA116330195,Mirza_zaza_ssp,X,F,Cheirogaleidae,440754,563684250,Mirza,0.0007819164718545888
1217,SAMEA116330195,SAMEA116330195,Mirza_zaza_ssp,A,F,Cheirogaleidae,15020274,10094681928,Mirza,0.0014879393037969526
2455,SAMN44474157,SAMN44474157,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,36459395,79079840980,Daubentonia,0.0004610453757642344
1923,SAMN09702723,SAMN09702723,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,45172085,79079840980,Daubentonia,0.000571221242230677
2457,SAMN44474158,SAMN44474158,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,51147215,79079840980,Daubentonia,0.0006467794366573852
2458,SAMN44474158,SAMN44474158,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2400370,4839801925,Daubentonia,0.0004959645120187434
2459,SAMN44474159,SAMN44474159,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,51193100,79079840980,Daubentonia,0.0006473596730290238
2460,SAMN44474159,SAMN44474159,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2394175,4839801925,Daubentonia,0.0004946845009571337
2461,SAMN44474160,SAMN44474160,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,45556315,79079840980,Daubentonia,0.0005760800026333083
2462,SAMN44474160,SAMN44474160,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2234855,4839801925,Daubentonia,0.0004617657984009335
2441,SAMN44474148,SAMN44474148,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,45026170,79079840980,Daubentonia,0.0005693760817170525
2454,SAMN44474156,SAMN44474156,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,1210510,4839801925,Daubentonia,0.00025011560777872126
2440,SAMN44474147,SAMN44474147,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,51096675,79079840980,Daubentonia,0.0006461403357263048
2467,SAMN44474163,SAMN44474163,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,42070245,79079840980,Daubentonia,0.0005319970864716324
2466,SAMN44474162,SAMN44474162,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,1248275,4839801925,Daubentonia,0.0002579186130639014
2465,SAMN44474162,SAMN44474162,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,35963095,79079840980,Daubentonia,0.00045476944002827965
2463,SAMN44474161,SAMN44474161,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,41943020,79079840980,Daubentonia,0.0005303882693771194
2464,SAMN44474161,SAMN44474161,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,1650635,4839801925,Daubentonia,0.0003410542467603155
1924,SAMN09702723,SAMN09702723,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,1788360,4839801925,Daubentonia,0.0003695109898531643
2468,SAMN44474163,SAMN44474163,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,1687700,4839801925,Daubentonia,0.00034871261802723463
2453,SAMN44474156,SAMN44474156,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,44338350,79079840980,Daubentonia,0.0005606782898212146
2456,SAMN44474157,SAMN44474157,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,914375,4839801925,Daubentonia,0.00018892818635341156
2451,SAMN44474155,SAMN44474155,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,47306805,79079840980,Daubentonia,0.0005982157325273873
2442,SAMN44474149,SAMN44474149,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,51150225,79079840980,Daubentonia,0.0006468174994552195
2443,SAMN44474150,SAMN44474150,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,44697345,79079840980,Daubentonia,0.0005652179423489782
2444,SAMN44474151,SAMN44474151,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,40233655,79079840980,Daubentonia,0.00050877258352322
2445,SAMN44474152,SAMN44474152,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,45928960,79079840980,Daubentonia,0.0005807922655233442
2452,SAMN44474155,SAMN44474155,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2045015,4839801925,Daubentonia,0.0004225410526485544
2446,SAMN44474152,SAMN44474152,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2124010,4839801925,Daubentonia,0.00043886300160930655
2447,SAMN44474153,SAMN44474153,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,44786560,79079840980,Daubentonia,0.0005663461059731635
1922,SAMN09702722,SAMN09702722,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,32743725,79079840980,Daubentonia,0.0004140590647910026
206,PD_0148,SAMEA112482906,Daubentonia_madagascariensis_ssp,A,M,Daubentoniidae,45794875,79079840980,Daubentonia,0.0005790967006570225
2449,SAMN44474154,SAMN44474154,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,51145220,79079840980,Daubentonia,0.000646754208989053
2470,SAMN44474164,SAMN44474164,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2355535,4839801925,Daubentonia,0.0004867007031491273
2450,SAMN44474154,SAMN44474154,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,2351860,4839801925,Daubentonia,0.00048594137455325716
2448,SAMN44474153,SAMN44474153,Daubentonia_madagascariensis_ssp,X,F,Daubentoniidae,796355,4839801925,Daubentonia,0.0001645428908746095
2469,SAMN44474164,SAMN44474164,Daubentonia_madagascariensis_ssp,A,F,Daubentoniidae,51175425,79079840980,Daubentonia,0.0006471361647394147
2356,SAMN23530506,SAMN23530506,Galago_moholi_ssp,A,M,Galagidae,4915384,3857123264,Galago,0.0012743652882128893
214,PD_0155,SAMEA112482913,Galago_moholi_ssp,A,M,Galagidae,6836776,3857123264,Galago,0.0017725064852892396
1937,SAMN09702733,SAMN09702733,Galago_senegalensis_ssp,A,F,Galagidae,8513166,6220368597,Galago,0.0013685951028859905
1936,SAMN09702732,SAMN09702732,Galago_senegalensis_ssp,A,M,Galagidae,5462454,6220368597,Galago,0.0008781559990889395
215,PD_0156,SAMEA112482914,Galago_senegalensis_ssp,A,M,Galagidae,5350233,6220368597,Galago,0.0008601151067768469
750,PD_0622,SAMEA112483151,Galagoides_demidoff_ssp,A,False,Galagidae,5176447,1875281545,Galagoides,0.002760357245450309
2388,SAMN25565066,SAMN25565066,Otolemur_crassicaudatus_ssp,A,F,Galagidae,1903218,7002201279,Otolemur,0.000271802812311017
753,PD_0625,SAMEA112483154,Otolemur_crassicaudatus_ssp,A,F,Galagidae,12793839,7002201279,Otolemur,0.0018271167151920427
751,PD_0623,SAMEA112483152,Otolemur_crassicaudatus_ssp,A,F,Galagidae,1905066,7002201279,Otolemur,0.0002720667293174507
1412,SAMN00013341,SAMN00013341,Otolemur_garnettii_ssp,A,Unknown,Galagidae,81543600,86139926320,Otolemur,0.000946641162625039
1938,SAMN09702734,SAMN09702734,Otolemur_garnettii_ssp,A,M,Galagidae,214990560,86139926320,Otolemur,0.002495829392764217
1413,SAMN00013346,SAMN00013346,Otolemur_garnettii_ssp,A,Unknown,Galagidae,107437880,86139926320,Otolemur,0.001247248338719034
752,PD_0624,SAMEA112483153,Otolemur_garnettii_ssp,A,M,Galagidae,142389200,86139926320,Otolemur,0.0016529988599135825
1414,SAMN00103053,SAMN00103053,Otolemur_garnettii_ssp,A,Unknown,Galagidae,137847760,86139926320,Otolemur,0.0016002771988440215
1229,SAMEA1692353,SAMEA1692353,Gorilla_beringei_ssp,X,F,Hominidae,321399,1314674352,Gorilla,0.00024447042684833635
1230,SAMEA1692354,SAMEA1692354,Gorilla_beringei_ssp,A,M,Hominidae,17511948,23653651770,Gorilla,0.0007403486011496313
1228,SAMEA1692353,SAMEA1692353,Gorilla_beringei_ssp,A,F,Hominidae,18967122,23653651770,Gorilla,0.0008018686579319672
247,PD_0179,SAMEA112482932,Gorilla_beringei_ssp,X,F,Hominidae,346770,1314674352,Gorilla,0.0002637687420253255
1226,SAMEA1692351,SAMEA1692351,Gorilla_beringei_ssp,A,M,Hominidae,17687349,23653651770,Gorilla,0.000747763988917471
1225,SAMEA1692350,SAMEA1692350,Gorilla_beringei_ssp,A,M,Hominidae,17696124,23653651770,Gorilla,0.0007481349675758754
246,PD_0179,SAMEA112482932,Gorilla_beringei_ssp,A,F,Hominidae,17020008,23653651770,Gorilla,0.0007195509668230818
1231,SAMEA1692355,SAMEA1692355,Gorilla_beringei_ssp,A,F,Hominidae,17242875,23653651770,Gorilla,0.0007289730637646907
1227,SAMEA1692352,SAMEA1692352,Gorilla_beringei_ssp,A,M,Hominidae,18147798,23653651770,Gorilla,0.0007672302854740133
1232,SAMEA1692355,SAMEA1692355,Gorilla_beringei_ssp,X,F,Hominidae,406008,1314674352,Gorilla,0.0003088278092459508
1296,SAMEA2697042,SAMEA2697042,Gorilla_beringei_ssp,A,F,Hominidae,16647183,23653651770,Gorilla,0.00070378912997754
1307,SAMEA3939561,SAMEA3939561,Gorilla_beringei_ssp,X,F,Hominidae,486333,1314674352,Gorilla,0.00036992659000317974
1291,SAMEA2697039,SAMEA2697039,Gorilla_beringei_ssp,X,F,Hominidae,36225,1314674352,Gorilla,2.755435210620128e-05
1292,SAMEA2697040,SAMEA2697040,Gorilla_beringei_ssp,A,F,Hominidae,17346141,23653651770,Gorilla,0.0007333388167149803
1294,SAMEA2697041,SAMEA2697041,Gorilla_beringei_ssp,A,F,Hominidae,15863067,23653651770,Gorilla,0.0006706392380443842
1295,SAMEA2697041,SAMEA2697041,Gorilla_beringei_ssp,X,F,Hominidae,286884,1314674352,Gorilla,0.00021821677707758308
1297,SAMEA2697042,SAMEA2697042,Gorilla_beringei_ssp,X,F,Hominidae,407790,1314674352,Gorilla,0.00031018327799552293
1298,SAMEA3939556,SAMEA3939556,Gorilla_beringei_ssp,A,F,Hominidae,19514178,23653651770,Gorilla,0.0008249964187242282
1299,SAMEA3939556,SAMEA3939556,Gorilla_beringei_ssp,X,F,Hominidae,396909,1314674352,Gorilla,0.0003019067036610143
1290,SAMEA2697039,SAMEA2697039,Gorilla_beringei_ssp,A,F,Hominidae,12694599,23653651770,Gorilla,0.0005366866445586469
1300,SAMEA3939557,SAMEA3939557,Gorilla_beringei_ssp,A,F,Hominidae,18979641,23653651770,Gorilla,0.0008023979208179575
1302,SAMEA3939558,SAMEA3939558,Gorilla_beringei_ssp,A,F,Hominidae,19282500,23653651770,Gorilla,0.000815201821160488
1303,SAMEA3939558,SAMEA3939558,Gorilla_beringei_ssp,X,F,Hominidae,439785,1314674352,Gorilla,0.0003345201032719318
1304,SAMEA3939560,SAMEA3939560,Gorilla_beringei_ssp,A,F,Hominidae,18056457,23653651770,Gorilla,0.0007633686830082221
1305,SAMEA3939560,SAMEA3939560,Gorilla_beringei_ssp,X,F,Hominidae,364644,1314674352,Gorilla,0.00027736450433164
1306,SAMEA3939561,SAMEA3939561,Gorilla_beringei_ssp,A,F,Hominidae,19571283,23653651770,Gorilla,0.0008274106336858446
1308,SAMEA3991715,SAMEA3991715,Gorilla_beringei_ssp,A,M,Hominidae,14953536,23653651770,Gorilla,0.0006321872049780329
1422,SAMN01920475,SAMN01920475,Gorilla_beringei_ssp,X,F,Hominidae,343170,1314674352,Gorilla,0.00026103042131911917
1301,SAMEA3939557,SAMEA3939557,Gorilla_beringei_ssp,X,F,Hominidae,340821,1314674352,Gorilla,0.00025924366705831954
1289,SAMEA2697038,SAMEA2697038,Gorilla_beringei_ssp,X,F,Hominidae,328410,1314674352,Gorilla,0.0002498033064236732
1293,SAMEA2697040,SAMEA2697040,Gorilla_beringei_ssp,X,F,Hominidae,332991,1314674352,Gorilla,0.00025328781952232076
1287,SAMEA2697037,SAMEA2697037,Gorilla_beringei_ssp,X,F,Hominidae,342999,1314674352,Gorilla,0.0002609003510855744
1286,SAMEA2697037,SAMEA2697037,Gorilla_beringei_ssp,A,F,Hominidae,18225819,23653651770,Gorilla,0.0007705287613608932
1421,SAMN01920475,SAMN01920475,Gorilla_beringei_ssp,A,F,Hominidae,17709435,23653651770,Gorilla,0.0007486977136638551
1420,SAMN01920474,SAMN01920474,Gorilla_beringei_ssp,A,M,Hominidae,16487649,23653651770,Gorilla,0.0006970445477222818
1419,SAMN01920473,SAMN01920473,Gorilla_beringei_ssp,A,M,Hominidae,17096328,23653651770,Gorilla,0.000722777529923871
1288,SAMEA2697038,SAMEA2697038,Gorilla_beringei_ssp,A,F,Hominidae,15890499,23653651770,Gorilla,0.0006717989744041961
1436,SAMN01920483,SAMN01920483,Gorilla_gorilla_ssp,X,F,Hominidae,4087272,4125827384,Gorilla,0.0009906551146202777
1437,SAMN01920484,SAMN01920484,Gorilla_gorilla_ssp,A,F,Hominidae,131168296,74686502520,Gorilla,0.0017562516863723128
1438,SAMN01920484,SAMN01920484,Gorilla_gorilla_ssp,X,F,Hominidae,3974656,4125827384,Gorilla,0.0009633597409852278
1439,SAMN01920485,SAMN01920485,Gorilla_gorilla_ssp,A,F,Hominidae,123436460,74686502520,Gorilla,0.0016527278133950031
1440,SAMN01920485,SAMN01920485,Gorilla_gorilla_ssp,X,F,Hominidae,3745056,4125827384,Gorilla,0.0009077102969754296
1441,SAMN01920486,SAMN01920486,Gorilla_gorilla_ssp,A,F,Hominidae,126520912,74686502520,Gorilla,0.0016940264670462976
1390,SAMEA5204237,SAMEA5204237,Gorilla_gorilla_ssp,A,F,Hominidae,139264804,74686502520,Gorilla,0.0018646582622168823
1787,SAMN04003007,SAMN04003007,Gorilla_gorilla_ssp,A,M,Hominidae,139670272,74686502520,Gorilla,0.0018700871949733923
1443,SAMN01920487,SAMN01920487,Gorilla_gorilla_ssp,A,F,Hominidae,125938232,74686502520,Gorilla,0.0016862247896301677
280,PD_0198,SAMEA112482951,Gorilla_gorilla_ssp,A,M,Hominidae,138369476,74686502520,Gorilla,0.0018526704468849187
271,PD_0193,SAMEA112482946,Gorilla_gorilla_ssp,A,F,Hominidae,132792408,74686502520,Gorilla,0.0017779974094307073
270,PD_0192,SAMEA112482945,Gorilla_gorilla_ssp,A,M,Hominidae,141808604,74686502520,Gorilla,0.001898717963959092
272,PD_0193,SAMEA112482946,Gorilla_gorilla_ssp,X,F,Hominidae,4032728,4125827384,Gorilla,0.0009774349784091693
273,PD_0194,SAMEA112482947,Gorilla_gorilla_ssp,A,F,Hominidae,137221924,74686502520,Gorilla,0.001837305528709875
274,PD_0194,SAMEA112482947,Gorilla_gorilla_ssp,X,F,Hominidae,4251156,4125827384,Gorilla,0.0010303766019116615
275,PD_0195,SAMEA112482948,Gorilla_gorilla_ssp,A,F,Hominidae,134768284,74686502520,Gorilla,0.0018044530062699207
276,PD_0195,SAMEA112482948,Gorilla_gorilla_ssp,X,F,Hominidae,4023768,4125827384,Gorilla,0.0009752632927892749
277,PD_0196,SAMEA112482949,Gorilla_gorilla_ssp,A,F,Hominidae,138549432,74686502520,Gorilla,0.001855079931784172
278,PD_0196,SAMEA112482949,Gorilla_gorilla_ssp,X,F,Hominidae,4253564,4125827384,Gorilla,0.0010309602424220083
1435,SAMN01920483,SAMN01920483,Gorilla_gorilla_ssp,A,F,Hominidae,127539888,74686502520,Gorilla,0.0017076698425642117
279,PD_0197,SAMEA112482950,Gorilla_gorilla_ssp,A,M,Hominidae,139452516,74686502520,Gorilla,0.001867171594528162
1442,SAMN01920486,SAMN01920486,Gorilla_gorilla_ssp,X,F,Hominidae,4470508,4125827384,Gorilla,0.0010835421804937053
1433,SAMN01920481,SAMN01920481,Gorilla_gorilla_ssp,X,F,Hominidae,4207252,4125827384,Gorilla,0.0010197353423741782
1468,SAMN01920500,SAMN01920500,Gorilla_gorilla_ssp,X,F,Hominidae,3679760,4125827384,Gorilla,0.0008918841380204481
1431,SAMN01920480,SAMN01920480,Gorilla_gorilla_ssp,X,F,Hominidae,4315360,4125827384,Gorilla,0.0010459380866817186
1389,SAMEA5204236,SAMEA5204236,Gorilla_gorilla_ssp,X,F,Hominidae,4371500,4125827384,Gorilla,0.0010595450543938703
1388,SAMEA5204236,SAMEA5204236,Gorilla_gorilla_ssp,A,F,Hominidae,138481504,74686502520,Gorilla,0.0018541704234030319
1387,SAMEA5204235,SAMEA5204235,Gorilla_gorilla_ssp,A,M,Hominidae,139619368,74686502520,Gorilla,0.0018694056260381438
1386,SAMEA5204234,SAMEA5204234,Gorilla_gorilla_ssp,X,F,Hominidae,4011784,4125827384,Gorilla,0.000972358663272666
1385,SAMEA5204234,SAMEA5204234,Gorilla_gorilla_ssp,A,F,Hominidae,127684760,74686502520,Gorilla,0.0017096095772567179
1384,SAMEA5204233,SAMEA5204233,Gorilla_gorilla_ssp,A,M,Hominidae,136122056,74686502520,Gorilla,0.0018225790659235706
1392,SAMEA5204238,SAMEA5204238,Gorilla_gorilla_ssp,A,F,Hominidae,139733272,74686502520,Gorilla,0.0018709307208833535
1393,SAMEA5204238,SAMEA5204238,Gorilla_gorilla_ssp,X,F,Hominidae,4496576,4125827384,Gorilla,0.0010898604283440861
1408,SAMEA868692,SAMEA868692,Gorilla_gorilla_ssp,A,F,Hominidae,125318228,74686502520,Gorilla,0.0016779233699749368
1409,SAMEA868692,SAMEA868692,Gorilla_gorilla_ssp,X,F,Hominidae,4041156,4125827384,Gorilla,0.0009794777201953828
1432,SAMN01920481,SAMN01920481,Gorilla_gorilla_ssp,A,F,Hominidae,125142472,74686502520,Gorilla,0.0016755701201363472
2033,SAMN12714421,SAMN12714421,Gorilla_gorilla_ssp,A,M,Hominidae,114271416,74686502520,Gorilla,0.0015300142883166836
2031,SAMN12714420,SAMN12714420,Gorilla_gorilla_ssp,A,F,Hominidae,137821236,74686502520,Gorilla,0.0018453298969662343
1444,SAMN01920487,SAMN01920487,Gorilla_gorilla_ssp,X,F,Hominidae,2002924,4125827384,Gorilla,0.00048545996077474285
1423,SAMN01920476,SAMN01920476,Gorilla_gorilla_ssp,A,F,Hominidae,80139164,74686502520,Gorilla,0.0010730073212163048
1424,SAMN01920476,SAMN01920476,Gorilla_gorilla_ssp,X,F,Hominidae,2177056,4125827384,Gorilla,0.0005276653134938812
1425,SAMN01920477,SAMN01920477,Gorilla_gorilla_ssp,A,F,Hominidae,131420072,74686502520,Gorilla,0.0017596227908089222
