ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	rel_chrX_alt	hem_alt_chrX	mis_chrA	mis_chrX
SAMN41979612	SAMN41979612	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2648003034	148879559	698885	16564	27213608369	1340022733	2741997	15194300	0.9437	0.969	0.0595	1	10.277	9.0007	3.9234	917.3086	0.9	TRUE	22504495	2278300	839242	66113038	749155	0	56535	19886	0	2036443	2557811675	144854576	F	0.8758	F	0.000891	0.00039	0.4377	0.000328	0.000137	0.4177	0	0.025848	0.014059
SAMN41979613	SAMN41979613	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1720709069	94586853	297305	16561	6957313353	319325567	713855	3423284	0.6132	0.6157	0.0253	0.9998	4.0433	3.376	2.4011	206.7076	0.9	FALSE	676409	256393	31057	90771216	20535	0	6113	632	0	2834739	2557811675	144854576	F	0.835	F	1e-04	4.2e-05	0.42	1.2e-05	4e-06	0.3333	0	0.035488	0.01957
SAMN41979614	SAMN41979614	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1701854731	68790763	5314199	16532	4929619102	131281846	12788375	2272943	0.6065	0.4477	0.4521	0.9981	2.8966	1.9084	2.4065	137.4875	0.9	FALSE	65689	60252	2470	91606664	290	0	120	2	0	2861607	2557811675	144854576	M	0.6588	M	2.4e-05	1e-06	0.0417	1e-06	0	0	0	0.035814	0.019755
SAMN41979615	SAMN41979615	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1729661911	95946703	266318	16550	5688063643	268391359	540901	2581638	0.6164	0.6245	0.0227	0.9992	3.2885	2.7973	2.031	155.9902	0.9	FALSE	155029	106511	6699	91466836	4340	0	2372	128	0	2855179	2557811675	144854576	F	0.8506	F	4.2e-05	1.6e-05	0.381	3e-06	1e-06	0.3333	0	0.03576	0.019711
SAMN41979616	SAMN41979616	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2691361230	147561025	10856264	16564	32851299843	902195133	96731451	6051835	0.9592	0.9605	0.9236	1	12.2062	6.114	8.9102	365.3607	0.9	TRUE	40030193	3879507	1684083	46141292	0	1516420	0	0	79611	1265988	2557811675	144854576	M	0.5009	M	0.001517	0	0	0.000658	0	0	0.00055	0.018039	0.00874
SAMN41979617	SAMN41979617	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1595565575	88908033	232439	16550	4824967795	227783451	463530	3254945	0.5686	0.5787	0.0198	0.9992	3.024	2.562	1.9942	196.6734	0.9	FALSE	97312	74782	4068	91558913	2850	0	1757	93	0	2857319	2557811675	144854576	F	0.8472	F	2.9e-05	1.2e-05	0.4138	2e-06	1e-06	0.5	0	0.035796	0.019725
SAMN41979618	SAMN41979618	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1677131884	67410990	5425239	16552	5207217945	132361880	18925306	2404424	0.5977	0.4388	0.4616	0.9993	3.1048	1.9635	3.4884	145.2649	0.9	FALSE	127230	88781	5099	91513965	465	0	243	14	0	2861297	2557811675	144854576	M	0.6324	M	3.5e-05	2e-06	0.0571	2e-06	0	0	0	0.035778	0.019753
SAMN41979619	SAMN41979619	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2640983715	148487400	853937	16564	26922705361	1364428967	3082609	14677295	0.9412	0.9665	0.0727	1	10.1942	9.1889	3.6099	886.0961	0.9	TRUE	21109965	2198223	726120	67700767	742665	0	51145	21949	0	2046260	2557811675	144854576	F	0.9014	F	0.000859	0.000353	0.4109	0.000284	0.000152	0.5352	0	0.026468	0.014126
SAMN41979620	SAMN41979620	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2658006143	142396839	10504551	16564	28830629588	818014203	101878164	10532422	0.9473	0.9268	0.8937	1	10.8467	5.7446	9.6985	635.8622	0.9	TRUE	26896576	2599841	955244	61283414	0	1358803	0	0	53111	1450105	2557811675	144854576	M	0.5296	M	0.001016	0	0	0.000373	0	0	0.000367	0.023959	0.010011
SAMN41979621	SAMN41979621	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1662929729	93269947	235292	16562	4871322730	231748197	452915	3226280	0.5927	0.6071	0.02	0.9999	2.9294	2.4847	1.9249	194.8001	0.9	FALSE	61236	60171	2379	91611289	1862	0	1541	47	0	2858569	2557811675	144854576	F	0.8482	F	2.4e-05	1.1e-05	0.4583	1e-06	0	0	0	0.035816	0.019734
SAMN41979622	SAMN41979622	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	884471774	50038991	108987	16557	1658365883	79395419	164906	1145090	0.3152	0.3257	0.0093	0.9996	1.875	1.5867	1.5131	69.1605	0.9	FALSE	982	964	12	91733117	2	0	27	0	0	2861990	2557811675	144854576	F	0.8462	F	0	0	NA	0	0	NA	0	0.035864	0.019758
SAMN41979623	SAMN41979623	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1686370355	94411099	231599	16560	4721454203	225457719	451915	1965248	0.601	0.6145	0.0197	0.9998	2.7998	2.388	1.9513	118.6744	0.9	FALSE	52796	51546	1959	91628774	1253	0	1284	43	0	2859439	2557811675	144854576	F	0.8529	F	2e-05	9e-06	0.45	1e-06	0	0	0	0.035823	0.01974
SAMN41979624	SAMN41979624	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2383829633	134313215	525244	16554	17780940302	935357929	2103812	4246493	0.8496	0.8742	0.0447	0.9994	7.459	6.964	4.0054	256.5237	0.9	FALSE	13006921	1699678	562492	76465984	437019	0	38898	13365	0	2372737	2557811675	144854576	F	0.9336	F	0.000665	0.000269	0.4045	0.00022	9.2e-05	0.4182	0	0.029895	0.01638
SAMN41979625	SAMN41979625	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1651648097	92454924	226547	16558	4612481937	221753621	429050	1336014	0.5886	0.6018	0.0193	0.9996	2.7927	2.3985	1.8939	80.6869	0.9	FALSE	63318	58223	2540	91610994	1766	0	1292	63	0	2858898	2557811675	144854576	F	0.8588	F	2.3e-05	9e-06	0.3913	1e-06	0	0	0	0.035816	0.019736
SAMN41979626	SAMN41979626	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1250053526	71630755	164658	16520	2703804235	133878723	279480	1050096	0.4455	0.4662	0.014	0.9973	2.163	1.869	1.6973	63.5651	0.9	FALSE	5761	5659	114	91723541	142	0	148	0	0	2861729	2557811675	144854576	F	0.8641	F	2e-06	1e-06	0.5	0	0	NA	0	0.03586	0.019756
SAMN41979627	SAMN41979627	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2597764108	145722190	665281	16563	39077648147	1895624581	3776914	13828812	0.9258	0.9485	0.0566	0.9999	15.0428	13.0085	5.6772	834.9219	0.9	TRUE	41809746	3402697	1655154	44867478	1269080	0	79045	35643	0	1478251	2557811675	144854576	F	0.8648	F	0.00133	0.000546	0.4105	0.000647	0.000246	0.3802	0	0.017541	0.010205
SAMN41979628	SAMN41979628	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1583230422	60766213	4827533	16563	4410241237	112290041	14527014	2437208	0.5642	0.3955	0.4107	0.9999	2.7856	1.8479	3.0092	147.1477	0.9	FALSE	39252	42372	1303	91652148	151	0	63	7	0	2861798	2557811675	144854576	M	0.6634	M	1.7e-05	0	0	1e-06	0	0	0	0.035832	0.019756
SAMN41979629	SAMN41979629	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2618372478	137983808	10021540	16564	25559375998	715022295	74584399	23100321	0.9332	0.8981	0.8526	1	9.7616	5.1819	7.4424	1394.6101	0.9	FALSE	19223517	1930325	648087	69933146	0	1117864	0	0	41495	1702660	2557811675	144854576	M	0.5308	M	0.000755	0	0	0.000253	0	0	0.000286	0.027341	0.011754
SAMN41979630	SAMN41979630	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1581732481	60166298	4734879	16546	4086001641	108673646	13675510	2573923	0.5637	0.3916	0.4028	0.9989	2.5832	1.8062	2.8882	155.5616	0.9	FALSE	40278	38988	1668	91654141	200	0	109	8	0	2861702	2557811675	144854576	M	0.6992	M	1.5e-05	1e-06	0.0667	1e-06	0	0	0	0.035833	0.019756
SAMN41979631	SAMN41979631	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1881522912	106167983	283648	16559	6288718369	308870179	614351	2579519	0.6706	0.691	0.0241	0.9997	3.3424	2.9093	2.1659	155.7775	0.9	FALSE	205908	136789	9290	91383088	6664	0	3384	241	0	2851730	2557811675	144854576	F	0.8704	F	5.3e-05	2.3e-05	0.434	4e-06	2e-06	0.5	0	0.035727	0.019687
SAMN41979632	SAMN41979632	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1776081422	72091063	5709785	16538	5970044467	152768583	22269280	2778826	0.633	0.4692	0.4858	0.9984	3.3614	2.1191	3.9002	168.0267	0.9	FALSE	200505	115674	7896	91411000	777	0	187	24	0	2861031	2557811675	144854576	M	0.6304	M	4.5e-05	1e-06	0.0222	3e-06	0	0	0	0.035738	0.019751
SAMN41979633	SAMN41979633	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1380470880	77644111	193302	16554	3486973109	167603213	357327	2069872	0.492	0.5054	0.0164	0.9994	2.5259	2.1586	1.8485	125.0376	0.9	FALSE	17623	19977	483	91696992	491	0	528	6	0	2860994	2557811675	144854576	F	0.8546	F	8e-06	4e-06	0.5	0	0	NA	0	0.03585	0.019751
SAMN41979634	SAMN41979634	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2734843283	152541603	11152320	16564	129404279057	3651041059	338026509	14018869	0.9747	0.9929	0.9488	1	47.3169	23.9347	30.31	846.3456	0.9	TRUE	82090984	5585300	3028508	1030283	0	2704108	0	0	144083	13828	2557811675	144854576	M	0.5058	M	0.002184	0	0	0.001184	0	0	0.000995	0.000403	9.5e-05
SAMN41979635	SAMN41979635	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2673666960	145222377	10684277	16561	47080262620	1298318103	159865042	13862832	0.9529	0.9452	0.909	0.9998	17.6089	8.9402	14.9626	837.077	0.9	TRUE	50291463	3954843	1894604	35594165	0	1861105	0	0	92898	908016	2557811675	144854576	M	0.5077	M	0.001546	0	0	0.000741	0	0	0.000641	0.013916	0.006268
SAMN41979636	SAMN41979636	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2658199570	141664245	10457107	16557	24091573215	655102488	76570205	3122105	0.9474	0.9221	0.8897	0.9996	9.0631	4.6243	7.3223	188.5671	0.9	FALSE	22966460	2821080	1047601	64899934	0	1004346	0	0	52788	1804885	2557811675	144854576	M	0.5102	M	0.001103	0	0	0.00041	0	0	0.000364	0.025373	0.01246
SAMN41979637	SAMN41979637	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2626217845	147878930	681319	16564	25954795963	1323278867	2584041	18778800	0.936	0.9625	0.058	1	9.883	8.9484	3.7927	1133.7117	0.9	FALSE	20523592	2071485	736806	68403192	730208	0	56763	19538	0	2055510	2557811675	144854576	F	0.9054	F	0.00081	0.000392	0.484	0.000288	0.000135	0.4688	0	0.026743	0.01419
SAMN41979638	SAMN41979638	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1117091833	63207167	150280	16526	2255277912	109732018	232076	1516228	0.3981	0.4114	0.0128	0.9977	2.0189	1.7361	1.5443	91.748	0.9	FALSE	2625	3251	55	91729144	30	0	66	0	0	2861923	2557811675	144854576	F	0.8599	F	1e-06	0	0	0	0	NA	0	0.035862	0.019757
SAMN41979639	SAMN41979639	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1472868601	83267313	206231	16564	3711799460	181114275	370096	2547761	0.5249	0.542	0.0175	1	2.5201	2.1751	1.7946	153.8131	0.9	FALSE	23332	22147	744	91688852	569	0	519	14	0	2860917	2557811675	144854576	F	0.8631	F	9e-06	4e-06	0.4444	0	0	NA	0	0.035847	0.01975
SAMN41979640	SAMN41979640	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1515984591	85002240	208466	16559	3644215990	176327063	365576	1846115	0.5403	0.5533	0.0177	0.9997	2.4039	2.0744	1.7536	111.4871	0.9	FALSE	18454	19059	551	91697011	339	0	418	10	0	2861252	2557811675	144854576	F	0.8629	F	7e-06	3e-06	0.4286	0	0	NA	0	0.03585	0.019753
SAMN41979641	SAMN41979641	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2464702816	138319335	542434	16564	22005166601	1045010515	2220665	8973628	0.8784	0.9003	0.0462	1	8.9281	7.5551	4.0939	541.7549	0.9	FALSE	18416654	1964507	778493	70575421	533607	0	46636	16009	0	2265767	2557811675	144854576	F	0.8462	F	0.000768	0.000322	0.4193	0.000304	0.000111	0.3651	0	0.027592	0.015642
SAMN41979642	SAMN41979642	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2635568457	148112875	851152	16564	26967074457	1320950250	2920911	7293188	0.9393	0.964	0.0724	1	10.232	8.9185	3.4317	440.3035	0.9	TRUE	21098500	2186334	739724	67710517	714788	0	49942	18410	0	2078879	2557811675	144854576	F	0.8716	F	0.000855	0.000345	0.4035	0.000289	0.000127	0.4394	0	0.026472	0.014351
SAMN41979643	SAMN41979643	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1145853478	40608974	3338664	16530	2337802467	61177513	7840875	1144852	0.4084	0.2643	0.2841	0.9979	2.0402	1.5065	2.3485	69.259	0.9	FALSE	3299	3457	61	91728258	11	0	10	0	0	2861998	2557811675	144854576	M	0.7384	M	1e-06	0	0	0	0	NA	0	0.035862	0.019758
SAMN41979644	SAMN41979644	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1927814059	108302005	335039	16544	7151622479	361226056	816236	2853367	0.6871	0.7049	0.0285	0.9988	3.7097	3.3354	2.4362	172.4714	0.9	FALSE	428655	212409	19363	91074648	13278	0	5283	397	0	2843061	2557811675	144854576	F	0.8991	F	8.3e-05	3.6e-05	0.4337	8e-06	3e-06	0.375	0	0.035606	0.019627
SAMN41979645	SAMN41979645	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1721781436	96772803	241628	16555	4991690976	239692656	479656	1695211	0.6136	0.6299	0.0206	0.9995	2.8991	2.4769	1.9851	102.3987	0.9	FALSE	76616	62841	3007	91592611	1817	0	1368	70	0	2858764	2557811675	144854576	F	0.8544	F	2.5e-05	9e-06	0.36	1e-06	0	0	0	0.035809	0.019735
SAMN41979646	SAMN41979646	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1970486343	110403655	322879	16561	8250733238	389353156	763957	3799143	0.7023	0.7186	0.0275	0.9998	4.1872	3.5266	2.3661	229.403	0.9	FALSE	890651	319930	41026	90483468	28265	0	7804	950	0	2825000	2557811675	144854576	F	0.8422	F	0.000125	5.4e-05	0.432	1.6e-05	7e-06	0.4375	0	0.035375	0.019502
SAMN41979647	SAMN41979647	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1731667569	96389951	276536	16564	5702463616	271147455	579345	3739389	0.6171	0.6274	0.0235	1	3.293	2.813	2.095	225.754	0.9	FALSE	180190	117670	7622	91429593	5482	0	2617	169	0	2853751	2557811675	144854576	F	0.8542	F	4.6e-05	1.8e-05	0.3913	3e-06	1e-06	0.3333	0	0.035745	0.019701
SAMN41979648	SAMN41979648	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1872409487	106163416	271508	16564	6058001249	298772594	550888	4200183	0.6673	0.691	0.0231	1	3.2354	2.8143	2.029	253.573	0.9	FALSE	169468	117300	7744	91440563	5410	0	3230	170	0	2853209	2557811675	144854576	F	0.8698	F	4.6e-05	2.2e-05	0.4783	3e-06	1e-06	0.3333	0	0.03575	0.019697
SAMN41979649	SAMN41979649	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2717282557	151768033	11110158	16564	121252134576	3305558560	356785851	22851611	0.9684	0.9878	0.9452	1	44.6226	21.7803	32.1135	1379.595	0.9	TRUE	76604744	5316281	2911093	6902957	0	2563325	0	0	132058	166636	2557811675	144854576	M	0.4881	M	0.002078	0	0	0.001138	0	0	0.000912	0.002699	0.00115
SAMN41979650	SAMN41979650	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2654134336	140818252	10398023	16564	28191361077	773820865	108219792	22008022	0.9459	0.9166	0.8847	1	10.6217	5.4952	10.4077	1328.6659	0.9	TRUE	25307659	2548371	928048	62950997	0	1210989	0	0	52520	1598510	2557811675	144854576	M	0.5174	M	0.000996	0	0	0.000363	0	0	0.000363	0.024611	0.011035
SAMN41979651	SAMN41979651	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2717427210	151583382	11100767	16564	96778444866	2532674502	312793494	14569640	0.9685	0.9866	0.9445	1	35.614	16.7081	28.1776	879.5967	0.9	TRUE	72483362	5220479	2743359	11287875	0	2458004	0	0	128166	275849	2557811675	144854576	M	0.4691	M	0.002041	0	0	0.001073	0	0	0.000885	0.004413	0.001904
SAMN41979652	SAMN41979652	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1833214484	77040456	5980666	16561	6350298106	170888221	17198332	2988656	0.6533	0.5014	0.5088	0.9998	3.464	2.2182	2.8757	180.4635	0.9	FALSE	366179	177737	17211	91173948	0	83589	0	0	3944	2774486	2557811675	144854576	M	0.6404	M	6.9e-05	0	0	7e-06	0	0	2.7e-05	0.035645	0.019154
SAMN41979653	SAMN41979653	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	2635718872	148377889	897412	16564	27610497128	1473395034	3262349	11625009	0.9393	0.9658	0.0764	1	10.4755	9.93	3.6353	701.8238	0.9	TRUE	24440003	2427315	859133	64008624	888610	0	44987	29700	0	1898722	2557811675	144854576	F	0.9479	F	0.000949	0.000311	0.3277	0.000336	0.000205	0.6101	0	0.025025	0.013108
SAMN41979654	SAMN41979654	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1537755697	58783728	4737266	16561	4270848589	107488211	16279977	1096557	0.548	0.3826	0.403	0.9998	2.7773	1.8285	3.4366	66.2132	0.9	FALSE	46928	48374	1675	91638098	172	0	103	2	0	2861742	2557811675	144854576	M	0.6584	M	1.9e-05	1e-06	0.0526	1e-06	0	0	0	0.035827	0.019756
SAMN41979655	SAMN41979655	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1920095192	81627453	6467256	16540	7285939869	189675784	24940602	2478410	0.6843	0.5313	0.5502	0.9986	3.7946	2.3237	3.8564	149.8434	0.9	FALSE	514159	246000	24653	90950263	0	106537	0	0	5028	2750454	2557811675	144854576	M	0.6124	M	9.6e-05	0	0	1e-05	0	0	3.5e-05	0.035558	0.018988
SAMN41979656	SAMN41979656	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1552821606	60582175	4940253	16563	4288715165	110456305	15811237	2436459	0.5534	0.3943	0.4203	0.9999	2.7619	1.8232	3.2005	147.1025	0.9	FALSE	44253	40472	1573	91648777	283	0	132	4	0	2861600	2557811675	144854576	M	0.6601	M	1.6e-05	1e-06	0.0625	1e-06	0	0	0	0.035831	0.019755
SAMN41979657	SAMN41979657	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1651937338	92573079	269107	16564	5223945096	247792572	572722	2081381	0.5887	0.6025	0.0229	1	3.1623	2.6767	2.1282	125.6569	0.9	FALSE	106650	71585	4171	91552669	3137	0	1860	73	0	2856949	2557811675	144854576	F	0.8464	F	2.8e-05	1.3e-05	0.4643	2e-06	1e-06	0.5	0	0.035793	0.019723
SAMN41979658	SAMN41979658	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2805914708	2692186680	113728028	153636755	153388924	247831	11753682	16564	1693742591	94201938	249668	16531	5326752498	252065511	509952	2206007	0.6036	0.6131	0.0212	0.998	3.145	2.6758	2.0425	133.4467	0.9	FALSE	135006	98714	5827	91495528	4057	0	2002	131	0	2855829	2557811675	144854576	F	0.8508	F	3.9e-05	1.4e-05	0.359	2e-06	1e-06	0.5	0	0.035771	0.019715
