ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX
SAMEA2464843	SAMEA2464843	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2943141909	153441813	4016026	NA	91067069633	4613914208	65736644	NA	0.9852	0.997	0.1102	NA	30.9421	30.0695	16.3686	NA	0.9	TRUE	47339695	5084870	3378814	2820147	1615250	0	184097	132478	0	57228	2662780149	146149625	Unknown	0.9718	F	0.00191	0.00126	0.6597	0.001269	0.000906	0	0.7139	0.001059	0.000392
SAMEA2464844	SAMEA2464844	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2936458466	153045134	31772608	NA	89458112289	2235060410	511975109	NA	0.9829	0.9945	0.8717	NA	30.4646	14.6039	16.1137	NA	0.9	TRUE	47289068	5124808	3372006	2837644	0	1727422	0	0	223912	37719	2662780149	146149625	Unknown	0.4794	M	0.001925	0	0	0.001266	0	0.001532	0	0.001066	0.000258
SAMEA2464845	SAMEA2464845	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2937805793	153299090	3991220	NA	66159545685	3228611310	61644376	NA	0.9834	0.9961	0.1095	NA	22.5201	21.0609	15.445	NA	0.9	TRUE	44490276	5113734	3107525	5911991	1512813	0	182454	125266	0	168520	2662780149	146149625	Unknown	0.9352	F	0.00192	0.001248	0.65	0.001167	0.000857	0	0.7344	0.00222	0.001153
SAMEA2464846	SAMEA2464846	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2935597099	152983667	32082657	NA	77045149771	1963092665	613498726	NA	0.9827	0.9941	0.8802	NA	26.2451	12.832	19.1224	NA	0.9	TRUE	46098348	4722011	3456982	4346185	0	1676855	0	0	218133	94065	2662780149	146149625	Unknown	0.4889	M	0.001773	0	0	0.001298	0	0.001493	0	0.001632	0.000644
SAMEA2464847	SAMEA2464847	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2939980030	153036566	31822329	NA	90205517346	2282852725	518525461	NA	0.9841	0.9944	0.8731	NA	30.6824	14.917	16.2944	NA	0.9	TRUE	47152422	5254448	3293330	2923326	0	1723750	0	0	224141	41162	2662780149	146149625	Unknown	0.4862	M	0.001973	0	0	0.001237	0	0.001534	0	0.001098	0.000282
SAMEA4374763	SAMEA4374763	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2967252304	153666805	4090336	NA	98249585363	4466556656	59644443	NA	0.9933	0.9985	0.1122	NA	33.1113	29.0665	14.5818	NA	0.9	TRUE	48491207	1716770	1275009	7140540	1602633	0	70071	36206	0	280143	2662780149	146149625	F	0.8778	F	0.000645	0.000479	0.7426	0.000479	0.000248	0	0.5177	0.002682	0.001917
SAMEA4374764	SAMEA4374764	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2963174509	153305763	3410851	NA	60203125909	2465684387	31964191	NA	0.9919	0.9962	0.0936	NA	20.3171	16.0834	9.3713	NA	0.9	TRUE	30366785	1685509	660005	25911227	873486	0	52446	19242	0	1043879	2662780149	146149625	F	0.7916	F	0.000633	0.000359	0.5671	0.000248	0.000132	0	0.5323	0.009731	0.007143
SAMEA4374765	SAMEA4374765	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2969756056	152025873	33616748	NA	78024881492	2113173186	574589367	NA	0.9941	0.9878	0.9223	NA	26.2732	13.9001	17.0924	NA	0.9	TRUE	24638227	1514583	605807	31864909	0	1264968	0	0	46086	677999	2662780149	146149625	M	0.5291	M	0.000569	0	0	0.000228	0	0.000315	0	0.011967	0.004639
SAMEA4374766	SAMEA4374766	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2966043829	153294597	33842609	NA	111753081011	2942367835	617349170	NA	0.9929	0.9961	0.9285	NA	37.6775	19.1942	18.2418	NA	0.9	TRUE	54106322	2258818	1139927	1118459	0	1902571	0	0	75999	10483	2662780149	146149625	M	0.5094	M	0.000848	0	0	0.000428	0	0.00052	0	0.00042	7.2e-05
SAMEA4374767	SAMEA4374767	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2963995810	153657117	2730732	NA	107541081324	5488271726	35069717	NA	0.9922	0.9984	0.0749	NA	36.2825	35.7177	12.8426	NA	0.9	TRUE	54123143	2258761	1136415	1105207	1853306	0	76393	38014	0	21340	2662780149	146149625	F	0.9844	F	0.000848	0.000523	0.6167	0.000427	0.00026	0	0.6089	0.000415	0.000146
SAMEA4374768	SAMEA4374768	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2948054506	153066410	2648877	NA	123598380309	6102909333	42244981	NA	0.9868	0.9946	0.0727	NA	41.9254	39.871	15.9483	NA	0.9	TRUE	51747921	2213242	1081740	3580623	1771555	0	71719	36317	0	109462	2662780149	146149625	F	0.951	F	0.000831	0.000491	0.5909	0.000406	0.000248	0	0.6108	0.001345	0.000749
SAMEA4374769	SAMEA4374769	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2939162131	153199594	3136243	NA	111835584667	5368460902	35598773	NA	0.9839	0.9955	0.086	NA	38.0502	35.0423	11.3508	NA	0.9	TRUE	48148373	2093013	1040297	7341843	1626680	0	67361	35899	0	259113	2662780149	146149625	F	0.9209	F	0.000786	0.000461	0.5865	0.000391	0.000246	0	0.6292	0.002757	0.001773
SAMEA4374770	SAMEA4374770	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2940838916	153484008	3318890	NA	72500078203	3733662036	45192223	NA	0.9844	0.9973	0.0911	NA	24.6529	24.3261	13.6167	NA	0.9	TRUE	46636690	4846861	3558727	3581248	1596030	0	182072	137511	0	73440	2662780149	146149625	F	0.9867	F	0.00182	0.001246	0.6846	0.001336	0.000941	0	0.7043	0.001345	0.000502
SAMEA4374771	SAMEA4374771	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2940333699	153504222	3291256	NA	73441564971	3798459594	46127119	NA	0.9842	0.9975	0.0903	NA	24.9773	24.745	14.0151	NA	0.9	TRUE	46502081	5199547	3286669	3635229	1598856	0	185922	130197	0	74078	2662780149	146149625	F	0.9907	F	0.001953	0.001272	0.6513	0.001234	0.000891	0	0.722	0.001365	0.000507
SAMEA4374772	SAMEA4374772	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2939607730	153458900	3448747	NA	73074266080	3730135176	40368767	NA	0.984	0.9972	0.0946	NA	24.8585	24.3071	11.7053	NA	0.9	TRUE	46419641	5185028	3290140	3728717	1591507	0	177854	136374	0	83318	2662780149	146149625	F	0.9778	F	0.001947	0.001217	0.6251	0.001236	0.000933	0	0.7549	0.0014	0.00057
SAMEA4374773	SAMEA4374773	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2944308476	153587617	4313146	NA	69610945080	3305288473	65804048	NA	0.9856	0.998	0.1183	NA	23.6425	21.5205	15.2566	NA	0.9	TRUE	43178042	5105027	3150991	7189466	1440315	0	176551	124898	0	247289	2662780149	146149625	F	0.9102	F	0.001917	0.001208	0.6302	0.001183	0.000855	0	0.7227	0.0027	0.001692
SAMEA4374774	SAMEA4374774	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2945512243	153209826	31794231	NA	74229762954	1845529178	438953589	NA	0.986	0.9955	0.8723	NA	25.201	12.0458	13.8061	NA	0.9	TRUE	44878861	5171034	3199985	5373646	0	1648041	0	0	212968	128044	2662780149	146149625	M	0.478	M	0.001942	0	0	0.001202	0	0.001457	0	0.002018	0.000876
SAMEA4374775	SAMEA4374775	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2945431754	153462954	4574982	NA	54376397953	2708544657	49379409	NA	0.986	0.9972	0.1255	NA	18.4613	17.6495	10.7934	NA	0.9	TRUE	18573937	3275297	1478585	35295707	630546	0	116772	60012	0	1181723	2662780149	146149625	F	0.956	F	0.00123	0.000799	0.6496	0.000555	0.000411	0	0.7405	0.013255	0.008086
SAMEA4374776	SAMEA4374776	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2939087308	153426779	4130524	NA	81199083643	4053729592	62338465	NA	0.9838	0.9969	0.1133	NA	27.6273	26.4213	15.0921	NA	0.9	TRUE	46522388	5219682	3245870	3635586	1587501	0	188937	127517	0	85098	2662780149	146149625	F	0.9563	F	0.00196	0.001293	0.6597	0.001219	0.000873	0	0.7162	0.001365	0.000582
SAMEA4374777	SAMEA4374777	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2941124492	153380421	3872754	NA	86795755596	4355536531	51101137	NA	0.9845	0.9966	0.1063	NA	29.5111	28.397	13.195	NA	0.9	TRUE	47248581	5248604	3303488	2822853	1608789	0	192011	130108	0	58145	2662780149	146149625	F	0.9622	F	0.001971	0.001314	0.6667	0.001241	0.00089	0	0.7172	0.00106	0.000398
SAMEA4374778	SAMEA4374778	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2937865285	153316460	3970922	NA	69947707169	3341711146	51072367	NA	0.9834	0.9962	0.1089	NA	23.809	21.7962	12.8616	NA	0.9	TRUE	44246862	5034707	3144405	6197552	1501791	0	169505	127537	0	190220	2662780149	146149625	F	0.9155	F	0.001891	0.00116	0.6134	0.001181	0.000873	0	0.7392	0.002327	0.001302
SAMEA4374779	SAMEA4374779	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2943159253	153444547	4014235	NA	91067620328	4613896464	65796372	NA	0.9852	0.9971	0.1101	NA	30.9421	30.0688	16.3908	NA	0.9	TRUE	47340078	5084960	3378822	2819666	1615237	0	184106	132480	0	57230	2662780149	146149625	F	0.9718	F	0.00191	0.00126	0.6597	0.001269	0.000906	0	0.7139	0.001059	0.000392
SAMEA4374780	SAMEA4374780	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2937807581	153301810	3982217	NA	66173195537	3229528640	61558676	NA	0.9834	0.9961	0.1093	NA	22.5247	21.0665	15.4584	NA	0.9	TRUE	44492029	5113783	3107564	5910150	1512856	0	182458	125268	0	168471	2662780149	146149625	M	0.9353	F	0.00192	0.001248	0.65	0.001167	0.000857	0	0.7344	0.00222	0.001153
SAMEA4374781	SAMEA4374781	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2935618055	152986723	32096679	NA	77056684239	1963923167	613631669	NA	0.9827	0.9941	0.8806	NA	26.2489	12.8372	19.1182	NA	0.9	TRUE	46098445	4721861	3456986	4346234	0	1676836	0	0	218135	94082	2662780149	146149625	M	0.4891	M	0.001773	0	0	0.001298	0	0.001493	0	0.001632	0.000644
SAMEA4374782	SAMEA4374782	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2936417254	153044660	31777523	NA	89458405118	2235023955	512038241	NA	0.9829	0.9945	0.8719	NA	30.4652	14.6037	16.1132	NA	0.9	TRUE	47288877	5124829	3371962	2837858	0	1727410	0	0	223914	37729	2662780149	146149625	F	0.4794	M	0.001925	0	0	0.001266	0	0.001532	0	0.001066	0.000258
SAMEA4374785	SAMEA4374785	Pan_troglodytes_troglodytes	APE	Hominidae	Pan	troglodytes	troglodytes	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2939960329	153034923	31821461	NA	90205870195	2282831972	518446620	NA	0.9841	0.9944	0.8731	NA	30.6827	14.9171	16.2924	NA	0.9	TRUE	47152612	5254351	3293342	2923221	0	1723760	0	0	224143	41150	2662780149	146149625	M	0.4862	M	0.001973	0	0	0.001237	0	0.001534	0	0.001098	0.000282
SAMEA4374787	SAMEA4374787	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2954199871	151338301	30904811	NA	78381564409	2182827172	574356932	NA	0.9889	0.9834	0.8479	NA	26.5322	14.4235	18.5847	NA	0.9	TRUE	22865779	3111827	1855520	30790400	0	1135065	0	0	133642	720346	2662780149	146149625	M	0.5436	M	0.001169	0	0	0.000697	0	0.000914	0	0.011563	0.004929
SAMEA4374788	SAMEA4374788	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2942609160	153597770	3902660	NA	108092138832	5588570918	60806544	NA	0.985	0.9981	0.1071	NA	36.7334	36.3845	15.5808	NA	0.9	TRUE	48656975	3599578	4068391	2298582	1663464	0	138001	154415	0	33173	2662780149	146149625	F	0.9905	F	0.001352	0.000944	0.6982	0.001528	0.001057	0	0.6918	0.000863	0.000227
SAMEA4374789	SAMEA4374789	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2946141538	153599088	3863812	NA	107764912572	5520313537	56932504	NA	0.9862	0.9981	0.106	NA	36.5783	35.9398	14.7348	NA	0.9	TRUE	48482023	4291964	3736655	2112884	1652297	0	160890	142909	0	32957	2662780149	146149625	F	0.9825	F	0.001612	0.001101	0.683	0.001403	0.000978	0	0.6971	0.000793	0.000226
SAMEA4374790	SAMEA4374790	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2914963621	152117489	31043933	NA	111170488691	2800374697	706226275	NA	0.9758	0.9884	0.8517	NA	38.1379	18.4093	22.7493	NA	0.9	TRUE	43785475	4353421	3260163	7224467	0	1593157	0	0	203041	192855	2662780149	146149625	M	0.4827	M	0.001635	0	0	0.001224	0	0.001389	0	0.002713	0.00132
SAMEA4374791	SAMEA4374791	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2950353217	153590960	4569792	NA	188442223312	9309393380	108138744	NA	0.9876	0.998	0.1254	NA	63.8711	60.6116	23.6638	NA	0.9	TRUE	48569102	4656625	3592326	1805473	1655120	0	161605	144058	0	28270	2662780149	146149625	F	0.949	F	0.001749	0.001106	0.6324	0.001349	0.000986	0	0.7309	0.000678	0.000193
SAMEA4374792	SAMEA4374792	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2923846790	152975116	3986567	NA	101176888572	4325817477	53756422	NA	0.9787	0.994	0.1094	NA	34.604	28.2779	13.4844	NA	0.9	TRUE	41122612	3515731	3461619	10523564	1314744	0	136360	123862	0	414087	2662780149	146149625	F	0.8172	F	0.00132	0.000933	0.7068	0.0013	0.000848	0	0.6523	0.003952	0.002833
SAMEA4374793	SAMEA4374793	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2933393430	153310734	3670707	NA	104263912675	5368107861	56299638	NA	0.9819	0.9962	0.1007	NA	35.5438	35.0146	15.3375	NA	0.9	TRUE	47805878	4672117	3504123	2641408	1634391	0	163491	140941	0	50230	2662780149	146149625	F	0.9851	F	0.001755	0.001119	0.6376	0.001316	0.000964	0	0.7325	0.000992	0.000344
SAMEA4374794	SAMEA4374794	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2938943125	153375531	3435172	NA	72010406192	3723642795	46302433	NA	0.9838	0.9966	0.0943	NA	24.5021	24.2779	13.4789	NA	0.9	TRUE	47128091	4598594	3494676	3402165	1619156	0	160681	139450	0	69766	2662780149	146149625	F	0.9908	F	0.001727	0.001099	0.6364	0.001312	0.000954	0	0.7271	0.001278	0.000477
SAMEA4374795	SAMEA4374795	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2924409793	153098428	3523795	NA	108231654236	5518253985	51820076	NA	0.9789	0.9948	0.0967	NA	37.0097	36.0438	14.7058	NA	0.9	TRUE	47443934	4454014	3557250	3168328	1624429	0	159238	139713	0	65673	2662780149	146149625	F	0.9739	F	0.001673	0.00109	0.6515	0.001336	0.000956	0	0.7156	0.00119	0.000449
SAMEA4374796	SAMEA4374796	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2942226904	153410894	3184919	NA	71938397638	3683791617	46924435	NA	0.9849	0.9968	0.0874	NA	24.4503	24.0126	14.7333	NA	0.9	TRUE	47128145	4533407	3514627	3447347	1616761	0	161741	139563	0	70988	2662780149	146149625	F	0.9821	F	0.001703	0.001107	0.65	0.00132	0.000955	0	0.7235	0.001295	0.000486
SAMEA4374797	SAMEA4374797	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2940162968	153078835	31469017	NA	71618423586	1853704594	481234469	NA	0.9842	0.9947	0.8634	NA	24.3587	12.1095	15.2923	NA	0.9	TRUE	46991733	4352747	3595927	3683119	0	1699691	0	0	216237	73125	2662780149	146149625	M	0.4971	M	0.001635	0	0	0.00135	0	0.00148	0	0.001383	5e-04
SAMEA4374798	SAMEA4374798	Pan_troglodytes_schweinfurthii	APE	Hominidae	Pan	troglodytes	schweinfurthii	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2943533266	153184875	31136933	NA	114182626834	3034234796	563637320	NA	0.9853	0.9954	0.8543	NA	38.791	19.8077	18.1019	NA	0.9	TRUE	48275201	4533630	3614729	2199966	0	1745928	0	0	222159	20966	2662780149	146149625	M	0.5106	M	0.001703	0	0	0.001358	0	0.00152	0	0.000826	0.000143
SAMEA4374799	SAMEA4374799	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2940298207	153067520	31279367	NA	78227398271	2010933198	575566024	NA	0.9842	0.9946	0.8582	NA	26.6053	13.1376	18.4008	NA	0.9	TRUE	45062417	4074880	3570096	5916133	0	1675837	0	0	213000	100216	2662780149	146149625	M	0.4938	M	0.00153	0	0	0.001341	0	0.001457	0	0.002222	0.000686
SAMEA5204226	SAMEA5204226	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2964094005	153282130	33897129	NA	134289358440	3549477050	751229678	NA	0.9922	0.996	0.93	NA	45.3054	23.1565	22.162	NA	0.9	TRUE	53782312	2229934	1125110	1486170	0	1904549	0	0	75347	9157	2662780149	146149625	Unknown	0.5111	M	0.000837	0	0	0.000423	0	0.000516	0	0.000558	6.3e-05
SAMEA5204227	SAMEA5204227	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2972467468	153163189	33901832	NA	110243865899	2945325364	626468128	NA	0.995	0.9952	0.9302	NA	37.0883	19.23	18.4789	NA	0.9	TRUE	53105422	2187684	1114880	2215540	0	1895209	0	0	76597	17247	2662780149	146149625	Unknown	0.5185	M	0.000822	0	0	0.000419	0	0.000524	0	0.000832	0.000118
SAMEA5204228	SAMEA5204228	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2968639055	153476155	3961990	NA	115629606889	5862975261	40841668	NA	0.9937	0.9973	0.1087	NA	38.9504	38.2012	10.3084	NA	0.9	TRUE	53540557	2107439	1163115	1812415	1835053	0	69114	41043	0	43843	2662780149	146149625	Unknown	0.9808	F	0.000791	0.000473	0.598	0.000437	0.000281	0	0.643	0.000681	3e-04
SAMEA5204229	SAMEA5204229	Pan_troglodytes_verus	APE	Hominidae	Pan	troglodytes	verus	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2972565111	153687472	3980582	NA	169183598515	8572181669	53270752	NA	0.995	0.9986	0.1092	NA	56.915	55.7767	13.3827	NA	0.9	TRUE	54036975	2296619	1108838	1181094	1857852	0	65637	41998	0	23566	2662780149	146149625	Unknown	0.98	F	0.000862	0.000449	0.5209	0.000416	0.000287	0	0.6899	0.000444	0.000161
SAMEA868699	SAMEA868699	Pan_troglodytes_ssp	APE	Hominidae	Pan	troglodytes	ssp	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	1135319088	55647443	2733324	NA	2140196950	86817799	21557499	NA	0.38	0.3616	0.075	NA	1.8851	1.5601	7.8869	NA	0.9	FALSE	29388	1663	2005	58590470	431	0	14	34	0	1988574	2662780149	146149625	Unknown	0.8276	F	1e-06	0	0	1e-06	0	0	0	0.022003	0.013606
SAMN01920517	SAMN01920517	Pan_troglodytes_ellioti	APE	Hominidae	Pan	troglodytes	ellioti	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2945906929	153022859	33359397	NA	69529677858	1885795750	766658244	NA	0.9861	0.9943	0.9153	NA	23.6021	12.3236	22.9818	NA	0.9	TRUE	44870111	3363324	2910475	7479616	0	1679761	0	0	168256	141036	2662780149	146149625	M	0.5221	M	0.001263	0	0	0.001093	0	0.001151	0	0.002809	0.000965
SAMN01920518	SAMN01920518	Pan_troglodytes_ellioti	APE	Hominidae	Pan	troglodytes	ellioti	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2914773009	152424461	4848184	NA	29721431251	1513616157	24022387	NA	0.9757	0.9904	0.133	NA	10.1968	9.9303	4.9549	NA	0.9	TRUE	11155473	1908424	1291679	44267950	354453	0	61234	48331	0	1525035	2662780149	146149625	F	0.9739	F	0.000717	0.000419	0.5844	0.000485	0.000331	0	0.6825	0.016625	0.010435
SAMN01920519	SAMN01920519	Pan_troglodytes_ellioti	APE	Hominidae	Pan	troglodytes	ellioti	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2935160427	152341479	33070144	NA	44951248474	1218032776	434487841	NA	0.9825	0.9899	0.9073	NA	15.3148	7.9954	13.1384	NA	0.9	TRUE	28676171	2954966	2230039	24762350	0	1356240	0	0	129872	502941	2662780149	146149625	M	0.5221	M	0.00111	0	0	0.000837	0	0.000889	0	0.009299	0.003441
SAMN01920520	SAMN01920520	Pan_troglodytes_ellioti	APE	Hominidae	Pan	troglodytes	ellioti	Pan_troglodytes_ssp	Pan_troglodytes_ssp	2987396114	NA	NA	153896354	NA	NA	36447294	NA	2935701917	152805961	33153690	NA	62723260693	1686628282	646506187	NA	0.9827	0.9929	0.9096	NA	21.3657	11.0377	19.5003	NA	0.9	TRUE	44019580	3338113	2885523	8380310	0	1642828	0	0	163383	182842	2662780149	146149625	M	0.5166	M	0.001254	0	0	0.001084	0	0.001118	0	0.003147	0.001251
